id_client;sexe;metier;employeur;revenus;nombre_enfants;type_vehicule;age_vehicule;points_perdus;formule;date_demande;Id_Random;Intervalle_Revenu;Ville;Enfants en charge
283273689;F;juriste en droit social;Descamps S.A.;128083;0;z_SUV;10.0;4;dev_premium;08/04/2022;TH5213973;[100k€, 150k€];Lampaul-Plouarzel;Non
542113653;M;ingénieur cloud computing;Torres;46948;0;Minivan;;0;dev_integral;25/02/2022;XQ5228317;[40k€, 60k€];Monteil;Non
521446300;F;administrateur de base de données;Hamel;39907;0;z_SUV;8.0;2;dev_integral;07/02/2022;EL5237135;[20k€, 40k€];Mézières-en-Brenne;Non
757021407;M;garde à cheval;Blanc SARL;0;2;Minivan;4.0;0;dev_integral;01/04/2022;MY5241563;Inconnu;Mure;Oui
393735825;M;ingénieur frigoriste;Pichon Collet S.A.R.L.;109533;0;Minivan;;3;dev_express;25/05/2022;GJ5256155;[100k€, 150k€];Amilly;Non
316450995;F;menuisier;Besnard S.A.;29879;0;z_SUV;7.0;5;dev_express;21/04/2022;RP5264031;[20k€, 40k€];Carcassonne;Non
943420759;F;opticien-lunetier;Albert;22741;0;Minivan;1.0;0;dev_premium;31/05/2022;CE5277358;[20k€, 40k€];Verdun-sur-Garonne;Non
31898590;M;concepteur multimédia;Becker S.A.R.L.;;0;Pickup;1.0;0;dev_express;19/02/2022;EC5281609;Inconnu;Tarbes;Non
335621030;F;enseignant de la conduite automobile et de la sécurité routière;Fabre Hamel S.A.;48622;4;z_SUV;6.0;9;dev_integral;23/05/2022;MR5294806;[40k€, 60k€];Plabennec;Oui
705048911;M;conseiller sportif sportive en salle de remise en forme;Antoine;89607;2;Pickup;4.0;0;dev_integral;24/02/2022;PE5305411;[60k€, 100k€];Thueyts;Oui
406648980;M;adjoint administratif administrative;Turpin Paul et Fils;51551;1;Sports Car;;0;dev_express;28/05/2022;TQ5317166;[40k€, 60k€];Teil;Oui
593790135;F;psychologue;Bourdon Ferrand S.A.;34920;0;Minivan;9.0;0;dev_express;18/05/2022;SD5327518;[20k€, 40k€];Charleville-Mézières;Non
187505859;M;sociologue;Duval;35475;1;Panel Truck;1.0;4;dev_express;12/03/2022;GG5333636;[20k€, 40k€];Péron;Oui
669524768;M;officier de gendarmerie;Guérin Adam SA;53245;2;Pickup;8.0;2;dev_express;06/03/2022;VN5341409;[40k€, 60k€];Vernet;Oui
978491576;M;mécanicien-outilleur;Godard;;0;Pickup;1.0;3;dev_express;04/03/2022;XH5355092;Inconnu;Lauzun;Non
720116173;M;secrétaire médical;Delorme;49098;3;Pickup;13.0;2;dev_premium;10/05/2022;EB5361233;[40k€, 60k€];Montpellier;Oui
154342859;M;conducteur de métro;Hervé Ledoux SARL;;3;Pickup;9.0;3;dev_express;08/04/2022;EX5372270;Inconnu;Vauvillers;Oui
495268398;F;architecte des systèmes d'information;Lesage S.A.R.L.;53329;0;z_SUV;1.0;1;dev_express;20/01/2022;MC5389102;[40k€, 60k€];Mommenheim;Non
29304624;F;étanchéiste;Bailly;;2;Minivan;;2;dev_express;06/01/2022;OA5394717;Inconnu;Maurs;Oui
720443111;F;cryptologue;Seguin et Fils;0;1;Sports Car;8.0;2;dev_integral;07/01/2022;IQ5404706;Inconnu;Boulogne-sur-Mer;Oui
716341380;F;décorateur;Lefebvre De Sousa S.A.;22613;0;Pickup;1.0;1;dev_express;04/05/2022;ZY5419833;[20k€, 40k€];Monthou-sur-Cher;Non
677580632;M;ingénieur environnement et risques industriels;Berger Chauvin et Fils;145735;0;Pickup;15.0;2;dev_integral;05/05/2022;RL5421503;[100k€, 150k€];Bâtie-Divisin;Non
244270992;F;bactériologiste;Perret;85081;3;Sports Car;18.0;7;dev_express;14/03/2022;BF5437018;[60k€, 100k€];Périgueux;Oui
12685449;M;pharmacien dans l'industrie;Gomez;74719;0;Minivan;12.0;2;dev_express;13/02/2022;AH5448130;[60k€, 100k€];Chapelle-Saint-Ursin;Non
492343813;M;géomètre-topographe;Bodin S.A.R.L.;39193;0;Minivan;17.0;0;dev_integral;27/03/2022;EE5453152;[20k€, 40k€];Brive-la-Gaillarde;Non
232977644;F;ingénieur process aval;Masson S.A.R.L.;61964;0;Sports Car;1.0;0;dev_integral;02/02/2022;ZC5467903;[60k€, 100k€];Aulnoye-Aymeries;Non
42455096;F;céramiste;Joubert;77698;1;Panel Truck;14.0;0;dev_integral;22/05/2022;AP5474398;[60k€, 100k€];Lons-le-Saunier;Oui
22219151;M;orthodontiste;Cohen;33648;0;Sports Car;9.0;2;dev_integral;03/02/2022;NE5482889;[20k€, 40k€];Vauréal;Non
932443844;M;ingénieur en fonderie;Masson SA;30588;0;z_SUV;7.0;3;dev_express;17/04/2022;GE5491942;[20k€, 40k€];Ajaccio;Non
163534580;F;syndic de copropriété;Joly SA;64106;0;Sports Car;9.0;0;dev_integral;30/01/2022;FR5505416;[60k€, 100k€];Conflans-Sainte-Honorine;Non
141092115;M;visiteur médical médicale;Lagarde Blanc et Fils;183558;0;z_SUV;12.0;3;dev_integral;04/01/2022;NC5511594;[150k€ et +];Philippsbourg;Non
765985821;F;vendeur conseil caviste;Gauthier SA;49098;2;Pickup;11.0;2;dev_premium;20/02/2022;VI5529863;[40k€, 60k€];Challes-les-Eaux;Oui
585235036;M;psychanalyste;Laroche;79078;0;z_SUV;18.0;0;dev_integral;22/03/2022;JS5535880;[60k€, 100k€];Beaucaire;Non
534146705;M;directeur artistique;Valentin et Fils;;0;Sports Car;20.0;0;dev_integral;14/04/2022;CR5546502;Inconnu;Marvejols;Non
855355945;M;technicien en automatismes;Loiseau S.A.R.L.;25871;0;z_SUV;9.0;4;dev_integral;28/03/2022;VB5556449;[20k€, 40k€];Réalmont;Non
462540536;M;ingénieur en construction navale;Letellier;44812;0;z_SUV;5.0;0;dev_integral;15/01/2022;TL5563997;[40k€, 60k€];Lombez;Non
426052953;M;concepteur de niveaux de jeu web;Carpentier Marty S.A.;48680;2;Pickup;7.0;1;dev_express;30/03/2022;GR5579089;[40k€, 60k€];Pars-lès-Romilly;Oui
973329537;M;community manager;Dubois Blanc S.A.S.;;0;Minivan;1.0;0;dev_express;03/04/2022;OU5585025;Inconnu;Douvres;Non
161886800;M;ascensoriste;De Sousa;71512;1;Minivan;;0;dev_integral;11/04/2022;AM5592497;[60k€, 100k€];Étrelles;Oui
131349512;F;statisticien en géomarketing;Duval;1022;0;Panel Truck;;0;dev_integral;18/05/2022;NT5604176;[0, 20k€];Donville-les-Bains;Non
140523986;M;microbiologiste;Huet;3113;0;Pickup;1.0;4;dev_integral;02/04/2022;PV5611467;[0, 20k€];Nantes;Non
279475690;M;chef de produit touristique;Germain;54795;0;Minivan;19.0;0;dev_express;09/03/2022;OD5627502;[40k€, 60k€];Neussargues-Moissac;Non
83414099;M;responsable de laboratoire de contrôle en biologie;Ferreira Mary S.A.R.L.;0;0;Sports Car;10.0;0;dev_integral;13/04/2022;RM5631671;Inconnu;Cappelle-la-Grande;Non
859605528;M;directeur de golf;Arnaud;40612;0;Van;18.0;3;dev_integral;14/03/2022;DO5641984;[40k€, 60k€];Malicorne;Non
326717591;M;responsable qualité en agroalimentaire;Maillot;22683;2;Minivan;10.0;1;dev_express;12/05/2022;UJ5653939;[20k€, 40k€];Nevers;Oui
20506772;F;chef de station de traitement des eaux;Tessier;19507;2;Van;1.0;0;dev_integral;01/01/2022;ZW5666035;[0, 20k€];Pommiers;Oui
818621338;M;ingénieur chimiste;Renault;83585;3;z_SUV;16.0;4;dev_express;25/05/2022;UN5677866;[60k€, 100k€];Lorient;Oui
379126545;F;web-ergonome;Barbe;3813;0;z_SUV;9.0;0;dev_express;16/05/2022;TG5681122;[0, 20k€];Quettreville-sur-Sienne;Non
905237668;M;mixeur son;Boutin;10678;2;Pickup;7.0;1;dev_integral;27/02/2022;DE5693886;[0, 20k€];Saint-Léonard;Oui
449849353;F;directeur d'hôpital;Millet Guillet et Fils;195139;0;Pickup;15.0;0;dev_integral;09/03/2022;HK5702212;[150k€ et +];Charchigné;Non
124037098;M;analyste de crédit;Dias Turpin SA;66054;0;z_SUV;13.0;4;dev_express;31/05/2022;DL5715501;[60k€, 100k€];Bormes-les-Mimosas;Non
412792711;F;consultant en conduite de changement;Evrard;150401;0;Minivan;14.0;0;dev_premium;02/03/2022;HM5728224;[150k€ et +];L'Île-Rousse;Non
499317554;F;ingénieur en acoustique;Mercier;86321;1;Panel Truck;24.0;0;dev_premium;24/04/2022;XX5731551;[60k€, 100k€];Flers;Oui
235531258;F;responsable de scierie;Hoareau;0;0;Pickup;10.0;3;dev_express;21/01/2022;XT5748183;Inconnu;Thouars;Non
773852602;F;agent immobilier immobilière;Peltier Teixeira S.A.;77030;0;z_SUV;13.0;4;dev_express;07/03/2022;HX5759841;[60k€, 100k€];Châtellerault;Non
539484340;F;géotechnicien;Wagner;0;0;Pickup;17.0;0;dev_express;31/05/2022;CA5763638;Inconnu;Sévrier;Non
218585066;M;maraîcher;Arnaud;75385;3;Van;8.0;4;dev_integral;13/05/2022;VF5773229;[60k€, 100k€];Paris;Oui
767643193;F;chef de rayon;Munoz SA;73241;0;Pickup;15.0;0;dev_integral;23/05/2022;FH5782690;[60k€, 100k€];Dugny-sur-Meuse;Non
661723256;M;informaticien industriel industrielle;Bonneau Cousin SARL;0;0;Minivan;10.0;1;dev_express;11/05/2022;FF5794474;Inconnu;Cesson-Sévigné;Non
456696568;M;technicien télécoms et réseaux;Meyer Marques S.A.S.;0;0;Minivan;1.0;3;dev_integral;05/04/2022;DH5809477;Inconnu;Gramat;Non
618184542;M;coiffeur;Henry Mallet S.A.S.;91245;0;z_SUV;1.0;8;dev_integral;27/05/2022;VG5815917;[60k€, 100k€];Fesches-le-Châtel;Non
956524459;M;brodeur;Samson Pichon S.A.;33538;2;Minivan;1.0;2;dev_premium;20/04/2022;OA5821075;[20k€, 40k€];Sainte-Tulle;Oui
530069868;M;ingénieur plasturgiste;Perrin;0;2;Panel Truck;10.0;0;dev_express;25/01/2022;CJ5832841;Inconnu;Ajaccio;Oui
184537318;M;guide de haute montagne;Vidal S.A.R.L.;64632;2;Minivan;13.0;1;dev_express;08/04/2022;TP5846240;[60k€, 100k€];Combles-en-Barrois;Oui
240367305;M;responsable des ressources humaines;Chartier Étienne SARL;0;0;Minivan;7.0;0;dev_integral;18/02/2022;YA5859331;Inconnu;Morangis;Non
869159324;F;boulanger;Roy Coste S.A.;96299;0;Minivan;;0;dev_integral;12/01/2022;FQ5864224;[60k€, 100k€];Gros-Theil;Non
159682229;M;ingénieur en automatismes;Chauvin Barre S.A.R.L.;0;0;Sports Car;1.0;2;dev_integral;10/01/2022;TQ5871618;Inconnu;Cambo-les-Bains;Non
318906935;M;déclarant en douane;Evrard;73851;2;z_SUV;5.0;1;dev_premium;10/05/2022;KJ5887261;[60k€, 100k€];Chaley;Oui
555695397;M;psychologue;Bertrand;;1;z_SUV;10.0;0;dev_premium;23/03/2022;HO5893221;Inconnu;Fel;Oui
393037472;M;photographe;Lelièvre;11069;0;z_SUV;3.0;5;dev_integral;19/02/2022;UL5904613;[0, 20k€];Saint-Pierre-d'Irube;Non
855884573;M;maquettiste;Benoit et Fils;;2;z_SUV;1.0;0;dev_express;27/04/2022;NI5919396;Inconnu;Marle;Oui
57270211;F;chef de projet packaging;Dumont;26222;0;Pickup;1.0;0;dev_express;23/04/2022;SG5923362;[20k€, 40k€];Louvres;Non
686534779;F;pharmacien dans l'industrie;Cordier;143242;0;Panel Truck;10.0;5;dev_integral;21/05/2022;HL5934982;[100k€, 150k€];Ivry-sur-Seine;Non
950352670;M;technicien de police technique et scientifique;Bouvier Blin S.A.R.L.;100205;0;Van;;6;dev_express;06/01/2022;MJ5947533;[100k€, 150k€];Gagny;Non
793010743;M;journaliste reporter d'images;Girard SARL;85727;4;z_SUV;14.0;0;dev_integral;08/04/2022;YN5951665;[60k€, 100k€];Paris;Oui
565148583;F;éducateur spécialisé spécialisée;Fournier SA;57323;0;z_SUV;6.0;0;dev_integral;25/04/2022;RH5968929;[40k€, 60k€];Groslay;Non
728106713;M;fiscaliste;Laroche;42326;0;Sports Car;19.0;1;dev_express;09/01/2022;HI5979639;[40k€, 60k€];Courneuve;Non
989631917;M;chargé des méthodes outils et qualité en informatique;Pinto Gérard S.A.;0;0;Minivan;6.0;2;dev_integral;05/02/2022;YS5989194;Inconnu;Villejuif;Non
155240688;M;médecin spécialiste;Alves;177832;0;Minivan;14.0;2;dev_integral;01/03/2022;II5996344;[150k€ et +];Dun-sur-Auron;Non
740230736;M;secrétaire médical;Martinez Valette S.A.S.;0;0;Sports Car;20.0;2;dev_premium;14/02/2022;TZ6005307;Inconnu;Chapelle-Anthenaise;Non
936978233;F;verrier au chalumeau;Buisson Bouvet SA;82795;1;Pickup;7.0;7;dev_integral;13/02/2022;OH6013197;[60k€, 100k€];Fêche-l'Église;Oui
944945563;M;technicien pétrolier pétrolière;Fontaine Raymond SA;;2;Pickup;1.0;2;dev_premium;11/03/2022;HP6029974;Inconnu;Armeau;Oui
109837109;M;ébéniste;Vidal S.A.;75605;2;z_SUV;13.0;1;dev_express;12/01/2022;UQ6034520;[60k€, 100k€];Feuquières-en-Vimeu;Oui
146613590;F;ingénieur en imagerie médicale;Turpin;0;3;Minivan;13.0;0;dev_integral;10/03/2022;PA6045483;Inconnu;Bretteville-sur-Laize;Oui
703813576;M;développeur d'applications mobiles;Lamy S.A.R.L.;271813;0;Panel Truck;6.0;0;dev_express;10/05/2022;AJ6059241;[150k€ et +];Furiani;Non
688951353;F;ethnologue;Martel S.A.R.L.;79082;0;z_SUV;1.0;3;dev_premium;11/01/2022;MV6069747;[60k€, 100k€];Canourgue;Non
402836695;M;concepteur multimédia;Lelièvre;;0;Sports Car;7.0;0;dev_premium;05/05/2022;RS6076554;Inconnu;Anglet;Non
977521421;F;biostatisticien;Prévost Faivre S.A.;69620;3;Minivan;15.0;1;dev_integral;21/02/2022;FL6084909;[60k€, 100k€];Sébazac-Concourès;Oui
912953961;M;chauffeur de taxi;Raymond;68471;0;Van;13.0;0;dev_premium;07/04/2022;ID6099229;[60k€, 100k€];Montluçon;Non
930441156;M;administrateur de spectacle;Durand Gillet S.A.R.L.;61790;0;Minivan;7.0;2;dev_integral;07/02/2022;GS6109543;[60k€, 100k€];Laruns;Non
847136592;F;assistant maternel maternelle;Laporte Potier S.A.S.;34192;1;z_SUV;7.0;0;dev_express;28/05/2022;IU6116523;[20k€, 40k€];Vayrac;Oui
811501994;M;carrossier;Lopez;82198;0;Minivan;7.0;0;dev_integral;03/03/2022;TB6121298;[60k€, 100k€];Damigny;Non
302263778;M;décolleteur;Laine et Fils;129682;4;Minivan;16.0;0;dev_integral;07/02/2022;YQ6133511;[100k€, 150k€];Charleville-Mézières;Oui
725081018;F;opérateur prépresse;Leclerc;84401;0;z_SUV;15.0;0;dev_premium;07/01/2022;SZ6141377;[60k€, 100k€];Châlons-en-Champagne;Non
844404167;M;responsable qualité en agroalimentaire;Gimenez;33575;0;Minivan;7.0;0;dev_premium;26/02/2022;JV6155228;[20k€, 40k€];Auxerre;Non
883538003;M;conseiller en fusions-acquisitions;Girard;152567;0;Van;18.0;0;dev_integral;07/04/2022;ST6163667;[150k€ et +];Saint-Ouen;Non
599858191;F;chargé de valorisation de la recherche;Blanchet Bernier SARL;170381;0;Sports Car;21.0;4;dev_express;22/03/2022;EY6174869;[150k€ et +];Champagnole;Non
582432313;F;conseiller agricole;Bertrand S.A.R.L.;91209;0;z_SUV;13.0;1;dev_integral;12/01/2022;PE6185581;[60k€, 100k€];Donzacq;Non
282607316;M;militaire du rang de l'armée de terre;Bigot Bonnet SARL;38563;2;Sports Car;11.0;0;dev_integral;10/03/2022;QE6196343;[20k€, 40k€];Bompas;Oui
848872018;F;staffeur-ornemaniste;Chrétien Le Gall SA;46814;0;Sports Car;;2;dev_integral;11/02/2022;MB6209330;[40k€, 60k€];Laroque-des-Albères;Non
362882890;F;scénariste;Roger;94833;0;Minivan;;2;dev_express;17/04/2022;QF6217857;[60k€, 100k€];Gondrin;Non
979691393;M;conseiller en séjour;Roussel;;3;Minivan;5.0;3;dev_integral;20/05/2022;HV6225849;Inconnu;Aubiac;Oui
167293619;F;responsable de rémunération;Meyer Leduc SARL;183316;0;Panel Truck;17.0;0;dev_express;08/01/2022;LP6238989;[150k€ et +];Vichy;Non
541316894;M;pilote de ligne;Barthelemy;94046;0;Sports Car;14.0;3;dev_express;14/03/2022;LD6248462;[60k€, 100k€];Moulins;Non
454751032;M;administrateur de biens;Auger;106880;0;Pickup;10.0;0;dev_integral;23/05/2022;VB6254978;[100k€, 150k€];Louannec;Non
667221816;M;technicien des industries du verre;Andre et Fils;59699;0;Sports Car;11.0;1;dev_integral;09/04/2022;KP6269390;[40k€, 60k€];Saint-Aubin;Non
447265219;M;lad-jockey, lad-driver;Thomas;48058;0;Van;18.0;0;dev_integral;28/04/2022;WP6274135;[40k€, 60k€];Alençon;Non
169244879;M;agent de sûreté ferroviaire;Philippe et Fils;33255;0;Pickup;1.0;3;dev_premium;17/02/2022;FY6288806;[20k€, 40k€];Gidy;Non
755748771;F;écrivain;Seguin et Fils;117644;0;Minivan;11.0;2;dev_express;16/04/2022;JN6296171;[100k€, 150k€];Aix-les-Bains;Non
603486842;M;commissaire-priseur;Lenoir;203751;0;Minivan;13.0;0;dev_express;14/04/2022;FO6308948;[150k€ et +];Polaincourt-et-Clairefontaine;Non
50401499;M;trader;Munoz S.A.R.L.;80198;0;Minivan;9.0;0;dev_premium;26/04/2022;PL6314556;[60k€, 100k€];Biarritz;Non
804950145;M;opérateur sur machine à commande numérique;Paul Thomas S.A.;48517;0;Sports Car;1.0;4;dev_integral;24/04/2022;XQ6329727;[40k€, 60k€];Saint-Jean-de-Barrou;Non
681388843;M;webmestre;Guillaume;54486;0;Pickup;8.0;0;dev_integral;03/03/2022;AE6338450;[40k€, 60k€];Blavozy;Non
62643113;M;monteur en installations thermiques et climatiques;Fleury;126865;0;Minivan;15.0;1;dev_integral;18/03/2022;NU6344685;[100k€, 150k€];L'Aigle;Non
504537312;F;tapissier d'ameublement;Petitjean et Fils;58643;0;Sports Car;8.0;2;dev_integral;28/04/2022;OX6351472;[40k€, 60k€];Alby-sur-Chéran;Non
924606887;F;ingénieur brevets;Colin Berthelot S.A.S.;93258;2;Van;7.0;1;dev_express;22/03/2022;HH6362183;[60k€, 100k€];Saint-André-les-Vergers;Oui
627950237;F;ingénieur traitement de l'image;Couturier Bousquet S.A.S.;65598;3;Pickup;10.0;4;dev_integral;08/02/2022;ZR6376430;[60k€, 100k€];Valence;Oui
703216044;F;collaborateur de notaire de notaire;Benoit S.A.;90526;0;Panel Truck;;0;dev_integral;08/02/2022;YS6388657;[60k€, 100k€];Saint-André-de-l'Eure;Non
160740784;F;agent immobilier immobilière;Philippe;29016;0;z_SUV;1.0;0;dev_integral;07/02/2022;CT6393906;[20k€, 40k€];Albi;Non
192315205;F;assistant de gestion en PME;Fleury Pierre S.A.S.;63936;1;Pickup;1.0;2;dev_express;22/03/2022;WW6402958;[60k€, 100k€];Saint-Lô;Oui
897103108;F;technicien chimiste;Durand;33193;0;Pickup;1.0;1;dev_premium;13/04/2022;DV6415102;[20k€, 40k€];Dargnies;Non
610200368;M;chef de fabrication des industries graphiques;Chevallier Paris S.A.;0;1;Sports Car;1.0;4;dev_premium;16/02/2022;MM6423362;Inconnu;Brest;Oui
792000183;F;employé de chai;Guyon Lenoir S.A.S.;7784;0;Minivan;7.0;0;dev_integral;01/03/2022;AZ6437046;[0, 20k€];Blanc;Non
493243717;F;libraire;Berger;39490;0;z_SUV;1.0;0;dev_integral;17/01/2022;DY6444777;[20k€, 40k€];Labruguière;Non
274597013;M;administrateur de biens;Legrand;8117;2;Minivan;7.0;2;dev_integral;21/05/2022;DK6455959;[0, 20k€];Saint-Rémy;Oui
596752979;F;économiste de la construction;Riou Boulanger SARL;157531;0;Minivan;17.0;6;dev_premium;17/04/2022;RS6464217;[150k€ et +];Bury;Non
748612029;F;opérateur de raffinerie;Turpin S.A.R.L.;78021;0;z_SUV;1.0;0;dev_integral;13/02/2022;UJ6471752;[60k€, 100k€];Gap;Non
488798803;M;conducteur de bus ou d'autocar;Brunel;129132;1;Minivan;25.0;0;dev_express;08/03/2022;QG6487726;[100k€, 150k€];Saint-Junien;Oui
318963239;M;aide-soignant;Mace S.A.S.;90635;0;Minivan;9.0;1;dev_integral;01/05/2022;SV6495282;[60k€, 100k€];Chambray-lès-Tours;Non
459075283;M;mixeur son;David Maury S.A.;181620;0;Pickup;16.0;0;dev_integral;10/02/2022;GG6501184;[150k€ et +];Guéret;Non
454399686;F;militaire technicien de l'air (MTA);Gillet SA;85664;1;Sports Car;;0;dev_integral;17/03/2022;IA6516376;[60k€, 100k€];Tours;Oui
329198624;M;militaire du rang de l'armée de terre;Besson Thierry S.A.R.L.;29702;0;z_SUV;8.0;1;dev_premium;10/02/2022;IM6522218;[20k€, 40k€];Saint-Dizier;Non
573744666;F;professeur d'éducation physique et sportive (EPS);Delorme;51822;0;z_SUV;1.0;0;dev_integral;16/01/2022;HU6536783;[40k€, 60k€];Galan;Non
577993978;M;accompagnateur en moyenne montagne;Turpin Durand S.A.;47621;2;Minivan;1.0;6;dev_integral;05/01/2022;JK6541827;[40k€, 60k€];Rougemont-le-Château;Oui
407556242;F;ingénieur logiciel;Fournier et Fils;290846;2;Panel Truck;18.0;0;dev_vip;11/01/2022;UO6553431;[150k€ et +];Souterraine;Oui
737722324;M;ingénieur d'études en sûreté nucléaire;Gomez;54488;4;z_SUV;1.0;0;dev_integral;11/03/2022;QC6561716;[40k€, 60k€];Conches-sur-Gondoire;Oui
930187847;F;technicien thermicien thermicienne;Perret Foucher SARL;20635;0;z_SUV;1.0;0;dev_integral;10/01/2022;VL6573303;[20k€, 40k€];Tulle;Non
251992241;M;chef de projet web/mobile;Colin Baudry S.A.;25513;2;Van;1.0;1;dev_integral;15/05/2022;RV6588469;[20k€, 40k€];Vernon;Oui
917731732;F;conseiller agricole;Guérin;;1;z_SUV;6.0;2;dev_integral;03/01/2022;PK6596801;Inconnu;Milly-sur-Bradon;Oui
607046916;F;mandataire judiciaire;Colas Gaudin S.A.S.;134152;0;Minivan;11.0;1;dev_integral;22/01/2022;KE6601066;[100k€, 150k€];Saint-Usage;Non
442991746;F;rudologue;Costa;24713;0;Pickup;4.0;1;dev_premium;03/04/2022;KP6614433;[20k€, 40k€];Saint-Malo;Non
978503862;F;chirurgien;Maillot Colas S.A.R.L.;34734;0;Pickup;14.0;4;dev_integral;15/03/2022;OX6621082;[20k€, 40k€];Saint-Palais;Non
833942385;M;ingénieur fluides, énergies, réseaux, environnement;Alexandre;2916;0;Van;22.0;2;dev_vip;11/05/2022;PB6631518;[0, 20k€];Esley;Non
738856598;M;moniteur d'activités équestres;Grondin;66508;1;Minivan;16.0;5;dev_premium;20/02/2022;UU6647278;[60k€, 100k€];Orléans;Oui
752304401;M;hydraulicien;Dupré et Fils;37611;0;Sports Car;6.0;0;dev_integral;07/03/2022;JB6657486;[20k€, 40k€];Saint-Ouën-des-Toits;Non
98293286;M;réflexologue;Chevalier;119354;2;Pickup;18.0;4;dev_integral;11/04/2022;BR6661917;[100k€, 150k€];Châteauroux;Oui
80263404;M;fiscaliste;Neveu Adam S.A.R.L.;8928;2;z_SUV;1.0;0;dev_premium;21/01/2022;EU6675719;[0, 20k€];Sougé-le-Ganelon;Oui
140971425;M;moniteur-éducateur;Guyon;66524;0;Minivan;12.0;0;dev_integral;22/03/2022;NA6688259;[60k€, 100k€];Fontaine;Non
365196787;F;comptable;Perez;45215;0;Minivan;13.0;4;dev_integral;11/04/2022;GM6695675;[40k€, 60k€];Montignac;Non
173389804;F;vétérinaire;Bourdon;30319;0;z_SUV;1.0;2;dev_integral;17/01/2022;PG6702705;[20k€, 40k€];Valence;Non
59878421;M;designer graphique;Lucas et Fils;106140;3;z_SUV;15.0;4;dev_integral;08/04/2022;FL6714069;[100k€, 150k€];Guécélard;Oui
848354716;F;auxiliaire de puériculture;Lebreton Fabre SA;12854;3;z_SUV;8.0;3;dev_express;10/05/2022;YQ6721513;[0, 20k€];Borgo;Oui
441256216;M;gestionnaire actif/passif;Robin S.A.R.L.;15292;4;z_SUV;1.0;1;dev_integral;23/02/2022;BO6739757;[0, 20k€];Longnes;Oui
499584399;M;régisseur lumière;Hoarau Gauthier SARL;67730;2;Pickup;1.0;1;dev_express;02/04/2022;SE6747980;[60k€, 100k€];Champigny-sur-Marne;Oui
767110493;F;animalier de laboratoire;Martin S.A.;57782;0;Pickup;6.0;1;dev_integral;15/02/2022;RD6752690;[40k€, 60k€];Saint-Germain-au-Mont-d'Or;Non
910942216;M;barman;Barbier;21267;0;Minivan;1.0;0;dev_express;08/01/2022;SN6765240;[20k€, 40k€];Quincy;Non
850354716;M;musicien;Munoz SA;86997;2;Pickup;16.0;4;dev_integral;24/03/2022;AT6774317;[60k€, 100k€];Saint-Étienne;Oui
158766557;F;ingénieur électronicien électronicienne des systèmes de la sécurité aérienne (IESSA);Rodrigues Schneider et Fils;65102;2;z_SUV;11.0;5;dev_integral;24/05/2022;PH6783183;[60k€, 100k€];Cadenet;Oui
128167873;F;conducteur de travaux  agricoles;Fernandes;58319;0;Minivan;15.0;5;dev_integral;17/01/2022;OH6798202;[40k€, 60k€];Nançay;Non
706649281;M;conseiller pénitentiaire d'insertion et de probation;Grégoire;65801;4;z_SUV;1.0;3;dev_integral;17/03/2022;SS6808659;[60k€, 100k€];Reims;Oui
10755990;M;masseur;Verdier;54639;0;Minivan;1.0;0;dev_integral;18/03/2022;XK6819503;[40k€, 60k€];L'Isle-Jourdain;Non
339263186;F;inspecteur du permis de conduire et de la sécurité routière;Delmas;35120;1;Van;5.0;1;dev_express;05/01/2022;QA6823208;[20k€, 40k€];Dax;Oui
212828205;M;community manager;Guilbert;127129;0;Van;5.0;0;dev_premium;13/05/2022;FZ6836832;[100k€, 150k€];Puy-en-Velay;Non
541328140;M;credit manager;Mercier;28123;0;z_SUV;8.0;0;dev_express;14/01/2022;ZM6847289;[20k€, 40k€];Uchacq-et-Parentis;Non
113928673;F;médiateur familial familiale;Parent Lévy S.A.;30111;0;Minivan;1.0;1;dev_premium;16/01/2022;EZ6855714;[20k€, 40k€];Château-du-Loir;Non
773276018;F;consultant en validation;Marie;35681;1;z_SUV;6.0;1;dev_integral;13/04/2022;FE6866763;[20k€, 40k€];Nanterre;Oui
295508006;F;charcutier-traiteur;Gonzalez;81389;0;z_SUV;11.0;0;dev_express;09/03/2022;IO6879271;[60k€, 100k€];Gap;Non
333566924;M;technicien démonstrateur démonstratrice en matériel agricole;Sauvage;118753;0;Minivan;1.0;0;dev_express;15/03/2022;RC6886692;[100k€, 150k€];Athis-de-l'Orne;Non
599212303;M;diététicien;Dos Santos Alves S.A.R.L.;86159;0;Van;8.0;2;dev_integral;07/02/2022;OC6896280;[60k€, 100k€];Bourges;Non
412455186;M;matelot de la Marine Nationale;Clerc Lemoine S.A.R.L.;65629;0;Minivan;3.0;0;dev_express;08/03/2022;WB6901338;[60k€, 100k€];Magny-les-Hameaux;Non
994969966;F;chargé de recherche en recrutement;Leleu;3355;1;Pickup;5.0;0;dev_premium;07/01/2022;ZR6918581;[0, 20k€];Mende;Oui
23033371;M;biologiste médical;Camus S.A.R.L.;32603;0;Minivan;15.0;0;dev_premium;13/04/2022;RW6928080;[20k€, 40k€];Hautecour;Non
779624178;M;matelot de la marine marchande;Laurent Meyer SARL;20046;0;Minivan;20.0;0;dev_integral;30/05/2022;TV6939122;[20k€, 40k€];Paulhan;Non
