Key_Finance;Date;SKU;Taxe_Statut;Onsale_Web;Price;Purchase_Price
2023-9_15030;2023-09-01;15030;taxable;1;16,9;8,38
2023-9_15456;2023-09-01;15456;taxable;1;7,9;4,04
2023-9_15369;2023-09-01;15369;taxable;1;12,2;6,8
2023-9_14253;2023-09-01;14253;taxable;1;24,4;12,61
2023-9_14912;2023-09-01;14912;taxable;1;18;9,02
2023-9_13074;2023-09-01;13074;taxable;1;77,8;40,6
2023-9_16322;2023-09-01;16322;taxable;1;5,8;2,97
2023-9_12365;2023-09-01;12365;taxable;1;28;14,61
2023-9_16326;2023-09-01;16326;taxable;1;31,7;17,21
2023-9_15662;2023-09-01;15662;taxable;1;11,1;6,21
2023-9_30000;2023-09-01;30000;taxable;1;29,95;12,1671875
2023-9_30001;2023-09-01;30001;taxable;1;29,95;14,975
2023-9_30002;2023-09-01;30002;taxable;1;24,99;11,32359375
2023-9_30003;2023-09-01;30003;taxable;1;24,95;13,64453125
2023-9_30004;2023-09-01;30004;taxable;1;28,25;15,0078125
2023-9_30005;2023-09-01;30005;taxable;1;28,25;12,80078125
2023-9_30006;2023-09-01;30006;taxable;1;28,25;13,68359375
2023-9_30007;2023-09-01;30007;taxable;1;28,25;12,80078125
2023-9_30008;2023-09-01;30008;taxable;1;29,95;14,975
2023-9_30009;2023-09-01;30009;taxable;1;13,49;5,901875
2023-9_30010;2023-09-01;30010;taxable;1;34,49;17,245
2023-9_30011;2023-09-01;30011;taxable;1;13,49;6,95578125
2023-9_30012;2023-09-01;30012;taxable;1;13,49;6,53421875
2023-9_30013;2023-09-01;30013;taxable;1;31,95;17,47265625
2023-9_30014;2023-09-01;30014;taxable;1;31,95;12,48046875
2023-9_30015;2023-09-01;30015;taxable;1;31,95;15,975
2023-9_30016;2023-09-01;30016;taxable;1;29,95;11,69921875
2023-9_30017;2023-09-01;30017;taxable;1;29,95;12,63515625
2023-9_30018;2023-09-01;30018;taxable;1;29,95;13,103125
2023-9_30019;2023-09-01;30019;taxable;1;29,95;14,0390625
2023-9_30020;2023-09-01;30020;taxable;1;9,95;4,0421875
2023-9_30021;2023-09-01;30021;taxable;1;27,49;12,8859375
2023-9_30022;2023-09-01;30022;taxable;1;27,49;12,8859375
2023-9_30023;2023-09-01;30023;taxable;1;13,49;5,26953125
2023-9_30024;2023-09-01;30024;taxable;1;13,95;6,103125
2023-9_30025;2023-09-01;30025;taxable;1;14,49;5,8865625
2023-9_30026;2023-09-01;30026;taxable;1;8,49;3,714375
2023-9_30027;2023-09-01;30027;taxable;1;8,49;4,5103125
2023-9_30028;2023-09-01;30028;taxable;1;9,49;5,0415625
2023-9_30029;2023-09-01;30029;taxable;1;3,95;1,728125
2023-9_30030;2023-09-01;30030;taxable;1;7,95;3,2296875
2023-9_30031;2023-09-01;30031;taxable;1;9,5;3,7109375
2023-9_30032;2023-09-01;30032;taxable;1;8,49;4,11234375
2023-9_30033;2023-09-01;30033;taxable;1;8,49;3,58171875
2023-9_30034;2023-09-01;30034;taxable;1;7,95;4,34765625
2023-9_30035;2023-09-01;30035;taxable;1;2,95;1,290625
2023-9_30036;2023-09-01;30036;taxable;1;10,95;4,4484375
2023-9_30037;2023-09-01;30037;taxable;1;10,95;5,64609375
2023-9_30038;2023-09-01;30038;taxable;1;7,95;3,85078125
2023-9_30039;2023-09-01;30039;taxable;1;2,95;1,3828125
2023-9_30040;2023-09-01;30040;taxable;1;2,95;1,24453125
2023-9_30041;2023-09-01;30041;taxable;1;2,95;1,475
2023-9_30042;2023-09-01;30042;taxable;1;1,95;0,94453125
2023-9_30043;2023-09-01;30043;taxable;1;18,49;8,37828125
2023-9_30044;2023-09-01;30044;taxable;1;27,95;14,8484375
2023-9_30045;2023-09-01;30045;taxable;1;12,5;6,4453125
2023-9_30046;2023-09-01;30046;taxable;1;7,95;4,34765625
2023-9_4055;2023-09-01;4055;taxable;0;86,1;37,88
2023-9_4090;2023-09-01;4090;taxable;0;82,9;42,91
2023-9_4092;2023-09-01;4092;taxable;0;52,4;31,06
2023-9_4195;2023-09-01;4195;taxable;0;14,7;8,02
2023-9_4209;2023-09-01;4209;taxable;0;73,5;33,01
2023-9_4233;2023-09-01;4233;taxable;0;22,4;12,81
2023-9_4278;2023-09-01;4278;taxable;0;21,4;10,67
2023-9_4279;2023-09-01;4279;taxable;0;10,7;5,53
2023-9_4289;2023-09-01;4289;taxable;0;24,4;13,57
2023-9_4565;2023-09-01;4565;taxable;0;30,5;15,92
2023-9_4568;2023-09-01;4568;taxable;0;24;13,8
2023-9_4577;2023-09-01;4577;taxable;0;52,7;27,66
2023-9_4578;2023-09-01;4578;taxable;0;44,8;24,86
2023-9_4584;2023-09-01;4584;taxable;0;35,9;21,18
2023-9_4594;2023-09-01;4594;taxable;0;162;109,2
2023-9_4599;2023-09-01;4599;taxable;0;38,9;20,31
2023-9_4659;2023-09-01;4659;taxable;0;26,7;15,83
2023-9_4692;2023-09-01;4692;taxable;0;12,9;7,35
2023-9_4693;2023-09-01;4693;taxable;0;20,4;11,7
2023-9_4697;2023-09-01;4697;taxable;0;35,9;20,22
2023-9_4698;2023-09-01;4698;taxable;0;22,4;12,1
2023-9_4702;2023-09-01;4702;taxable;0;23,8;11,93
2023-9_4721;2023-09-01;4721;taxable;0;22,3;12,75
2023-9_4738;2023-09-01;4738;taxable;0;13,8;7,11
2023-9_4741;2023-09-01;4741;taxable;0;13;7,33
2023-9_4744;2023-09-01;4744;taxable;0;13,8;6,84
2023-9_4798;2023-09-01;4798;taxable;0;13,5;7,06
2023-9_4864;2023-09-01;4864;taxable;0;18,5;10,59
2023-9_4869;2023-09-01;4869;taxable;0;17,2;9,33
2023-9_4874;2023-09-01;4874;taxable;0;14,6;7,62
2023-9_4911;2023-09-01;4911;taxable;0;25,8;14,88
2023-9_4921;2023-09-01;4921;taxable;0;15,3;8,63
2023-9_4922;2023-09-01;4922;taxable;0;21,9;10,97
2023-9_4973;2023-09-01;4973;taxable;0;10,8;5,8
2023-9_5017;2023-09-01;5017;taxable;0;8;4,34
2023-9_5018;2023-09-01;5018;taxable;0;16,5;8,8
2023-9_5020;2023-09-01;5020;taxable;0;10;5,27
2023-9_5021;2023-09-01;5021;taxable;0;18,6;10,53
2023-9_5070;2023-09-01;5070;taxable;0;84,3;46,96
2023-9_5075;2023-09-01;5075;taxable;0;43,5;21,92
2023-9_5505;2023-09-01;5505;taxable;0;11,5;6,63
2023-9_5559;2023-09-01;5559;taxable;0;31,1;17,2
2023-9_5560;2023-09-01;5560;taxable;0;51,2;30,09
2023-9_5569;2023-09-01;5569;taxable;0;19,9;9,77
2023-9_5570;2023-09-01;5570;taxable;0;23,9;12,5
2023-9_5800;2023-09-01;5800;taxable;0;32,3;16,02
2023-9_5805;2023-09-01;5805;taxable;0;30,8;16,75
2023-9_5808;2023-09-01;5808;taxable;0;36,3;20,78
2023-9_5952;2023-09-01;5952;taxable;0;42,3;22,61
2023-9_5953;2023-09-01;5953;taxable;0;53,2;29,52
2023-9_5954;2023-09-01;5954;taxable;0;21,1;11,56
2023-9_5955;2023-09-01;5955;taxable;0;28,7;15,05
2023-9_5957;2023-09-01;5957;taxable;0;38,6;20,34
2023-9_6100;2023-09-01;6100;taxable;0;13,7;7,31
2023-9_6125;2023-09-01;6125;taxable;0;15,3;8,42
2023-9_6324;2023-09-01;6324;taxable;0;192;99
2023-9_6327;2023-09-01;6327;taxable;0;28,5;14,43
2023-9_6594;2023-09-01;6594;taxable;0;9,1;4,66
2023-9_6821;2023-09-01;6821;taxable;0;28,1;14,76
2023-9_6824;2023-09-01;6824;taxable;0;31,4;17,76
2023-9_6825;2023-09-01;6825;taxable;0;24;12,4
2023-9_6826;2023-09-01;6826;taxable;0;18;8,93
2023-9_6864;2023-09-01;6864;taxable;0;39,6;20,66
2023-9_6866;2023-09-01;6866;taxable;0;40;20,67
2023-9_6869;2023-09-01;6869;taxable;0;40;19,84
2023-9_6875;2023-09-01;6875;taxable;0;40;20,46
2023-9_6898;2023-09-01;6898;taxable;0;30;14,88
2023-9_6899;2023-09-01;6899;taxable;0;26,8;14,52
2023-9_6900;2023-09-01;6900;taxable;0;33;19,54
2023-9_6901;2023-09-01;6901;taxable;0;20,9;11,6
2023-9_6902;2023-09-01;6902;taxable;0;33,5;19,14
2023-9_6903;2023-09-01;6903;taxable;0;27;14,23
2023-9_6904;2023-09-01;6904;taxable;0;31;15,7
2023-9_6905;2023-09-01;6905;taxable;0;21;10,63
2023-9_6906;2023-09-01;6906;taxable;0;31;16,82
2023-9_6907;2023-09-01;6907;taxable;0;30;16,68
2023-9_6908;2023-09-01;6908;taxable;0;31;15,7
2023-9_6909;2023-09-01;6909;taxable;0;21;11,28
2023-9_7008;2023-09-01;7008;taxable;0;40;20,67
2023-9_7009;2023-09-01;7009;taxable;0;40;19,63
2023-9_7010;2023-09-01;7010;taxable;0;47;23,55
2023-9_7015;2023-09-01;7015;taxable;0;45;23,48
2023-9_7081;2023-09-01;7081;taxable;0;45;23,95
2023-9_7084;2023-09-01;7084;taxable;0;45;24,18
2023-9_7085;2023-09-01;7085;taxable;0;30,4;15,17
2023-9_7087;2023-09-01;7087;taxable;0;31,1;16,76
2023-9_7088;2023-09-01;7088;taxable;0;21,7;12,21
2023-9_7131;2023-09-01;7131;taxable;0;49,5;29,02
2023-9_7132;2023-09-01;7132;taxable;0;45,2;24,42
2023-9_7133;2023-09-01;7133;taxable;0;45;23,95
2023-9_7136;2023-09-01;7136;taxable;0;49,7;27,29
2023-9_7137;2023-09-01;7137;taxable;0;48,2;26,51
2023-9_7159;2023-09-01;7159;taxable;0;31;16,18
2023-9_7161;2023-09-01;7161;taxable;0;23,8;13,78
2023-9_7162;2023-09-01;7162;taxable;0;30,1;16,81
2023-9_7163;2023-09-01;7163;taxable;0;31;16,66
2023-9_7164;2023-09-01;7164;taxable;0;31;16,02
2023-9_7168;2023-09-01;7168;taxable;0;50,6;29,06
2023-9_7169;2023-09-01;7169;taxable;0;50,2;30,02
2023-9_7170;2023-09-01;7170;taxable;0;45;23,72
2023-9_7192;2023-09-01;7192;taxable;0;31;16,5
2023-9_7193;2023-09-01;7193;taxable;0;26,7;13,4
2023-9_7194;2023-09-01;7194;taxable;0;31;16,02
2023-9_7195;2023-09-01;7195;taxable;0;21;10,31
2023-9_7196;2023-09-01;7196;taxable;0;51;31,2
2023-9_7200;2023-09-01;7200;taxable;0;31;15,54
2023-9_7201;2023-09-01;7201;taxable;0;32,9;17,94
2023-9_7203;2023-09-01;7203;taxable;0;51,1;29,82
2023-9_7204;2023-09-01;7204;taxable;0;49,5;29,02
2023-9_7329;2023-09-01;7329;taxable;0;26,8;13,69
2023-10_14692;2023-10-01;14692;taxable;1;23,7;12,57
2023-10_15328;2023-10-01;15328;taxable;1;56,4;31,03
2023-10_16515;2023-10-01;16515;taxable;1;12,4;6,83
2023-10_16585;2023-10-01;16585;taxable;1;9,7;4,81
2023-10_12869;2023-10-01;12869;taxable;1;18,25;8,96
2023-10_15575;2023-10-01;15575;taxable;1;9,7;5,47
2023-10_14338;2023-10-01;14338;taxable;1;5,7;3,03
2023-10_16560;2023-10-01;16560;taxable;1;13;7,39
2023-10_15361;2023-10-01;15361;taxable;1;14;8,01
2023-10_15022;2023-10-01;15022;taxable;1;20;10,15
2023-10_16342;2023-10-01;16342;taxable;1;6,9;3,57
2023-10_16029;2023-10-01;16029;taxable;1;12,7;6,36
2023-10_13754;2023-10-01;13754;taxable;1;29,5;15,85
2023-10_14680;2023-10-01;14680;taxable;1;29,7;16,13
2023-10_9636;2023-10-01;9636;taxable;1;61,4;27,85
2023-10_13849;2023-10-01;13849;taxable;1;20,3;13,04
2023-10_15481;2023-10-01;15481;taxable;1;28;14,44
2023-10_15448;2023-10-01;15448;taxable;1;10,1;4,96
2023-10_15441;2023-10-01;15441;taxable;1;10,8;5,58
2023-10_804;2023-10-01;804;taxable;1;54,8;30,09
2023-10_16071;2023-10-01;16071;taxable;1;32,8;16,95
2023-10_12882;2023-10-01;12882;taxable;1;19,9;11,78
2023-10_16053;2023-10-01;16053;taxable;1;20;10,44
2023-10_13766;2023-10-01;13766;taxable;1;64,3;32,15
2023-10_12640;2023-10-01;12640;taxable;1;60,2;29,24
2023-10_15476;2023-10-01;15476;taxable;1;44,6;23,6
2023-10_16038;2023-10-01;16038;taxable;1;17;8,78
2023-10_14864;2023-10-01;14864;taxable;1;14,9;7,78
2023-10_16044;2023-10-01;16044;taxable;1;22,8;11,78
2023-10_15324;2023-10-01;15324;taxable;1;28,4;15,59
2023-10_15413;2023-10-01;15413;taxable;1;23;11,65
2023-10_13809;2023-10-01;13809;taxable;1;19,1;10,6
2023-10_15895;2023-10-01;15895;taxable;1;17,2;8,8
2023-10_15849;2023-10-01;15849;taxable;1;16,5;8,53
2023-10_12315;2023-10-01;12315;taxable;1;39,4;21,58
2023-10_15934;2023-10-01;15934;taxable;1;6,7;3,75
2023-10_15148;2023-10-01;15148;taxable;1;33,5;17,79
2023-10_15781;2023-10-01;15781;taxable;1;15,4;7,88
2023-10_15106;2023-10-01;15106;taxable;1;11,1;5,68
2023-10_15490;2023-10-01;15490;taxable;1;22;11,37
2023-10_14507;2023-10-01;14507;taxable;1;78,8;41,51
2023-10_16307;2023-10-01;16307;taxable;1;15,2;7,54
2023-10_13736;2023-10-01;13736;taxable;1;13,6;7,48
2023-10_16037;2023-10-01;16037;taxable;1;27,7;14,93
2023-10_12587;2023-10-01;12587;taxable;1;87,4;55,09
2023-10_16305;2023-10-01;16305;taxable;1;10,5;5,47
2023-10_16131;2023-10-01;16131;taxable;1;37,6;20,71
2023-10_13435;2023-10-01;13435;taxable;1;44;22,28
2023-10_15758;2023-10-01;15758;taxable;1;11,6;5,75
2023-10_14509;2023-10-01;14509;taxable;1;87,4;52,48
2023-10_14768;2023-10-01;14768;taxable;1;47,1;24,15
2023-10_16505;2023-10-01;16505;taxable;1;16,3;8
2023-10_15871;2023-10-01;15871;taxable;1;59,4;29,77
2023-10_11602;2023-10-01;11602;taxable;1;105;56,42
2023-10_13127;2023-10-01;13127;taxable;1;47;24,86
2023-10_13520;2023-10-01;13520;taxable;1;65,5;38,24
2023-10_13032;2023-10-01;13032;taxable;1;28,7;15,6
2023-10_15436;2023-10-01;15436;taxable;1;29,1;15,63
2023-10_15910;2023-10-01;15910;taxable;1;27,4;15,57
2023-10_16263;2023-10-01;16263;taxable;1;9,5;5
2023-10_15138;2023-10-01;15138;taxable;1;12,8;6,88
2023-10_16580;2023-10-01;16580;taxable;1;25,2;13,15
2023-10_13905;2023-10-01;13905;taxable;1;19,1;11,08
2023-10_13557;2023-10-01;13557;taxable;1;10,8;5,69
2023-10_14975;2023-10-01;14975;taxable;1;35,3;20,38
2023-10_15341;2023-10-01;15341;taxable;1;25,7;13,01
2023-10_15415;2023-10-01;15415;taxable;1;9,9;5,01
2023-10_16065;2023-10-01;16065;taxable;1;38,2;19,93
2023-10_15479;2023-10-01;15479;taxable;1;46,8;27,32
2023-10_16151;2023-10-01;16151;taxable;1;17,4;9,94
2023-10_15127;2023-10-01;15127;taxable;1;73,3;37,87
2023-10_15140;2023-10-01;15140;taxable;1;13,8;7,43
2023-10_15779;2023-10-01;15779;taxable;1;29,5;15,84
2023-10_9937;2023-10-01;9937;taxable;1;25,7;12,75
2023-10_15281;2023-10-01;15281;taxable;1;33,1;18,41
2023-10_15315;2023-10-01;15315;taxable;1;11,9;6,46
2023-10_15668;2023-10-01;15668;taxable;1;10,3;5,93
2023-10_15161;2023-10-01;15161;taxable;1;21,3;11,95
2023-10_15792;2023-10-01;15792;taxable;1;34,1;18,82
2023-10_15921;2023-10-01;15921;taxable;1;72,7;38,31
2023-10_15870;2023-10-01;15870;taxable;1;48,7;24,91
2023-10_15690;2023-10-01;15690;taxable;1;21,1;11,77
2023-10_15561;2023-10-01;15561;taxable;1;6,2;3,55
2023-10_15539;2023-10-01;15539;taxable;1;14,4;8,19
2023-10_16320;2023-10-01;16320;taxable;1;12,7;7,09
2023-10_3509;2023-10-01;3509;taxable;1;114,9;56,52
2023-10_2534;2023-10-01;2534;taxable;1;52,9;27,61
2023-10_11586;2023-10-01;11586;taxable;1;54;25,97
2023-10_14819;2023-10-01;14819;taxable;1;12;6,26
2023-10_15705;2023-10-01;15705;taxable;1;29;15,28
2023-10_15254;2023-10-01;15254;taxable;1;33,6;16,49
2023-10_15554;2023-10-01;15554;taxable;1;24;13,84
2023-10_14451;2023-10-01;14451;taxable;1;19,3;10,68
2023-10_16274;2023-10-01;16274;taxable;1;9,8;5,16
2023-10_14696;2023-10-01;14696;taxable;1;19,8;10,43
2023-10_14573;2023-10-01;14573;taxable;1;10,7;5,53
2023-10_16238;2023-10-01;16238;taxable;1;20,1;10,38
2023-10_15834;2023-10-01;15834;taxable;1;48,1;26,16
2023-10_15141;2023-10-01;15141;taxable;1;10,9;6,04
2023-10_15038;2023-10-01;15038;taxable;1;20,6;10,22
2023-10_15238;2023-10-01;15238;taxable;1;18,8;11,35
2023-10_16586;2023-10-01;16586;taxable;1;7,9;4,51
2023-10_15664;2023-10-01;15664;taxable;1;15,8;8,49
2023-10_14527;2023-10-01;14527;taxable;1;20;12,01
2023-10_15707;2023-10-01;15707;taxable;1;72,4;36,07
2023-10_15269;2023-10-01;15269;taxable;1;87,2;48,29
2023-10_14845;2023-10-01;14845;taxable;1;38,4;19,05
2023-10_14700;2023-10-01;14700;taxable;1;36,7;21,69
2023-10_15440;2023-10-01;15440;taxable;1;22,9;11,95
2023-10_15759;2023-10-01;15759;taxable;1;8,9;4,74
2023-10_11277;2023-10-01;11277;taxable;1;26,6;15,74
2023-10_15676;2023-10-01;15676;taxable;1;15;8,51
2023-10_15731;2023-10-01;15731;taxable;1;13,3;7,36
2023-10_16525;2023-10-01;16525;taxable;1;28,8;14,42
2023-10_15785;2023-10-01;15785;taxable;1;14,3;7,24
2023-10_14699;2023-10-01;14699;taxable;1;31,4;16,97
2023-10_15718;2023-10-01;15718;taxable;1;58,8;29,16
2023-10_14372;2023-10-01;14372;taxable;1;30,6;16,44
2023-10_15881;2023-10-01;15881;taxable;1;13,4;8
2023-10_15426;2023-10-01;15426;taxable;1;28,1;15,24
2023-10_16023;2023-10-01;16023;taxable;1;6,7;3,63
2023-10_14661;2023-10-01;14661;taxable;1;12,7;6,23
2023-10_15675;2023-10-01;15675;taxable;1;12,8;6,48
2023-10_15351;2023-10-01;15351;taxable;1;49,5;25,06
2023-10_12791;2023-10-01;12791;taxable;1;103,9;54,76
2023-10_13958;2023-10-01;13958;taxable;1;36,4;20,05
2023-10_15669;2023-10-01;15669;taxable;1;54,8;27,18
2023-10_11849;2023-10-01;11849;taxable;1;49;24,81
2023-10_15461;2023-10-01;15461;taxable;1;11;5,79
2023-10_15577;2023-10-01;15577;taxable;1;9,1;4,95
2023-10_12639;2023-10-01;12639;taxable;1;62,2;30,31
2023-10_15466;2023-10-01;15466;taxable;1;22,8;11,54
2023-10_15184;2023-10-01;15184;taxable;1;38,4;20,04
2023-10_13904;2023-10-01;13904;taxable;1;17,9;10,15
2023-10_15793;2023-10-01;15793;taxable;1;39,8;21,62
2023-10_15612;2023-10-01;15612;taxable;1;28,1;15,19
2023-10_15425;2023-10-01;15425;taxable;1;6,5;3,29
2023-10_14599;2023-10-01;14599;taxable;1;14,9;8,78
2023-10_15033;2023-10-01;15033;taxable;1;14,8;7,49
2023-10_16449;2023-10-01;16449;taxable;1;23,3;12,84
2023-10_15829;2023-10-01;15829;taxable;1;14,2;7,91
2023-10_13965;2023-10-01;13965;taxable;1;52;29,91
2023-10_16306;2023-10-01;16306;taxable;1;10,4;5,21
2023-10_15303;2023-10-01;15303;taxable;1;34,3;18,25
2023-10_13996;2023-10-01;13996;taxable;1;123,6;68,33
2023-10_14679;2023-10-01;14679;taxable;1;42;22,57
2023-10_15318;2023-10-01;15318;taxable;1;54,6;31,64
2023-10_13599;2023-10-01;13599;taxable;1;35,5;21,12
2023-10_15206;2023-10-01;15206;taxable;1;25,3;13,07
2023-10_16153;2023-10-01;16153;taxable;1;41,4;22,47
2023-10_16067;2023-10-01;16067;taxable;1;50,4;27,6
2023-10_15241;2023-10-01;15241;taxable;1;62,9;31,83
2023-10_16264;2023-10-01;16264;taxable;1;11,9;6,58
2023-10_14915;2023-10-01;14915;taxable;1;127,3;69,07
2023-10_16289;2023-10-01;16289;taxable;1;23,9;13,09
2023-10_15229;2023-10-01;15229;taxable;1;26,5;14,1
2023-10_15713;2023-10-01;15713;taxable;1;48,4;26,74
2023-10_15654;2023-10-01;15654;taxable;1;10,4;5,53
2023-10_15879;2023-10-01;15879;taxable;1;29,1;15,58
2023-10_12586;2023-10-01;12586;taxable;1;59;34,76
2023-10_15710;2023-10-01;15710;taxable;1;77,2;40,68
2023-10_15204;2023-10-01;15204;taxable;1;35,2;17,46
2023-10_16462;2023-10-01;16462;taxable;1;21,3;12,18
2023-10_14596;2023-10-01;14596;taxable;1;105,6;57,29
2023-10_15296;2023-10-01;15296;taxable;1;38,4;21,75
2023-10_16042;2023-10-01;16042;taxable;1;34,6;18,89
2023-10_15264;2023-10-01;15264;taxable;1;32,8;17,79
2023-10_16256;2023-10-01;16256;taxable;1;9,4;5,1
2023-10_14095;2023-10-01;14095;taxable;1;35,1;18,14
2023-10_15868;2023-10-01;15868;taxable;1;28,9;16,27
2023-10_16247;2023-10-01;16247;taxable;1;47;23,91
2023-10_15530;2023-10-01;15530;taxable;1;24,9;13,37
2023-10_14371;2023-10-01;14371;taxable;1;57;27,98
2023-10_15478;2023-10-01;15478;taxable;1;41,8;21,38
2023-10_13604;2023-10-01;13604;taxable;1;73,6;43,39
2023-10_791;2023-10-01;791;taxable;1;84,5;46,19
2023-10_15605;2023-10-01;15605;taxable;1;17,8;8,92
2023-10_15795;2023-10-01;15795;taxable;1;51,4;28,78
2023-10_15566;2023-10-01;15566;taxable;1;14,6;7,17
2023-10_15661;2023-10-01;15661;taxable;1;38,8;22,79
2023-10_13814;2023-10-01;13814;taxable;1;28,1;14,91
2023-10_13516;2023-10-01;13516;taxable;1;43;23,2
2023-10_14945;2023-10-01;14945;taxable;1;12,8;7,01
2023-10_14469;2023-10-01;14469;taxable;1;8;4,55
2023-10_15237;2023-10-01;15237;taxable;1;17,6;9,43
2023-10_14905;2023-10-01;14905;taxable;1;15,6;8,16
2023-10_15462;2023-10-01;15462;taxable;1;12,1;6,62
2023-10_16031;2023-10-01;16031;taxable;1;11;6,42
2023-10_16191;2023-10-01;16191;taxable;1;13,1;7,11
2023-10_16081;2023-10-01;16081;taxable;1;22,5;12,71
2023-10_14729;2023-10-01;14729;taxable;1;38,5;21,22
2023-10_16077;2023-10-01;16077;taxable;1;26,1;13,79
2023-10_15373;2023-10-01;15373;taxable;1;10,1;5,67
2023-10_11049;2023-10-01;11049;taxable;1;59;32,01
2023-10_16154;2023-10-01;16154;taxable;1;27;13,25
2023-10_14809;2023-10-01;14809;taxable;1;24,3;13,31
2023-10_15201;2023-10-01;15201;taxable;1;43,5;25,69
2023-10_15073;2023-10-01;15073;taxable;1;59,8;34,68
2023-10_15345;2023-10-01;15345;taxable;1;59,9;32,5
2023-10_15756;2023-10-01;15756;taxable;1;21,6;11,61
2023-10_13531;2023-10-01;13531;taxable;1;7,6;4,03
2023-10_16269;2023-10-01;16269;taxable;1;11,1;5,62
2023-10_7086;2023-10-01;7086;taxable;1;69;40,25
2023-10_15784;2023-10-01;15784;taxable;1;18,2;9,4
2023-10_15734;2023-10-01;15734;taxable;1;29,1;14,85
2023-10_16130;2023-10-01;16130;taxable;1;55,9;32,87
2023-10_13895;2023-10-01;13895;taxable;1;13,4;7,07
2023-10_16513;2023-10-01;16513;taxable;1;17,8;10,49
2023-10_16318;2023-10-01;16318;taxable;1;9,2;5,29
2023-10_15677;2023-10-01;15677;taxable;1;18,9;9,91
2023-10_15185;2023-10-01;15185;taxable;1;175;90,42
2023-10_13517;2023-10-01;13517;taxable;1;48,8;25,97
2023-10_7819;2023-10-01;7819;taxable;1;172,7;82,9
2023-10_12771;2023-10-01;12771;taxable;1;45,1;25,9
2023-10_15740;2023-10-01;15740;taxable;1;50,5;25,05
2023-10_4679;2023-10-01;4679;taxable;1;84,2;50,37
2023-10_15688;2023-10-01;15688;taxable;1;17;9,06
2023-10_13853;2023-10-01;13853;taxable;1;92,4;60,24
2023-10_16209;2023-10-01;16209;taxable;1;6,4;3,59
2023-10_14982;2023-10-01;14982;taxable;1;13,7;7,29
2023-10_13412;2023-10-01;13412;taxable;1;9,7;5,21
2023-10_15298;2023-10-01;15298;taxable;1;26,9;15,71
2023-10_14149;2023-10-01;14149;taxable;1;29,7;16,09
2023-10_15487;2023-10-01;15487;taxable;1;13,4;7,58
2023-10_15205;2023-10-01;15205;taxable;1;44,9;24,88
2023-10_13230;2023-10-01;13230;taxable;1;68,1;32,46
2023-10_14220;2023-10-01;14220;taxable;1;137;67,95
2023-10_13172;2023-10-01;13172;taxable;1;30;15,19
2023-10_14106;2023-10-01;14106;taxable;1;74,8;40,19
2023-10_16094;2023-10-01;16094;taxable;1;29,9;15,29
2023-10_15811;2023-10-01;15811;taxable;1;14,9;7,39
2023-10_15179;2023-10-01;15179;taxable;1;36,8;18,9
2023-10_14774;2023-10-01;14774;taxable;1;104,6;50,61
2023-10_14944;2023-10-01;14944;taxable;1;14,5;7,27
2023-10_15767;2023-10-01;15767;taxable;1;16,3;8
2023-10_16152;2023-10-01;16152;taxable;1;50,4;26,04
2023-10_15746;2023-10-01;15746;taxable;1;21,4;10,61
2023-10_14332;2023-10-01;14332;taxable;1;7,8;4,15
2023-10_16192;2023-10-01;16192;taxable;1;27,5;14,63
2023-10_16039;2023-10-01;16039;taxable;1;9,7;5,41
2023-10_16328;2023-10-01;16328;taxable;1;16,4;8,46
2023-10_16564;2023-10-01;16564;taxable;1;9,8;5,01
2023-10_15475;2023-10-01;15475;taxable;1;26,5;13,14
2023-10_15649;2023-10-01;15649;taxable;1;13,2;6,68
2023-10_2361;2023-10-01;2361;taxable;1;50,3;25,84
2023-10_14828;2023-10-01;14828;taxable;1;61,6;31,51
2023-10_15945;2023-10-01;15945;taxable;1;63,4;33,74
2023-10_15807;2023-10-01;15807;taxable;1;30,5;17,49
2023-10_16210;2023-10-01;16210;taxable;1;6;3,25
2023-10_14506;2023-10-01;14506;taxable;1;86,2;51,21
2023-10_15075;2023-10-01;15075;taxable;1;11,9;5,83
2023-10_13765;2023-10-01;13765;taxable;1;62,4;31,09
2023-10_16093;2023-10-01;16093;taxable;1;18,6;10,04
2023-10_12942;2023-10-01;12942;taxable;1;12,9;6,33
2023-10_12857;2023-10-01;12857;taxable;1;123,3;67,25
2023-10_12045;2023-10-01;12045;taxable;1;32,5;16,18
2023-10_16148;2023-10-01;16148;taxable;1;10,6;5,54
2023-10_12339;2023-10-01;12339;taxable;1;29,6;15,95
2023-10_15095;2023-10-01;15095;taxable;1;12,7;6,82
2023-10_16567;2023-10-01;16567;taxable;1;28;14,76
2023-10_15240;2023-10-01;15240;taxable;1;67;36,05
2023-10_793;2023-10-01;793;taxable;1;62,4;33,21
2023-10_812;2023-10-01;812;taxable;1;52,4;28,16
2023-10_16292;2023-10-01;16292;taxable;1;9,3;5,28
2023-10_11736;2023-10-01;11736;taxable;1;30,4;17,07
2023-10_15714;2023-10-01;15714;taxable;1;52,4;29,65
2023-10_3383;2023-10-01;3383;taxable;1;20,1;10,79
2023-10_1366;2023-10-01;1366;taxable;1;60,2;36,87
2023-10_15631;2023-10-01;15631;taxable;1;26,1;13,73
2023-10_15136;2023-10-01;15136;taxable;1;9,6;4,81
2023-10_15145;2023-10-01;15145;taxable;1;13;7,31
2023-10_13096;2023-10-01;13096;taxable;1;14,1;7,12
